paws	part of felines
working	causes stress
travel agencies	agencies
jellyfish	located in sea water
national banks	commercial banks
acrylic paint	paint
shakeouts	economic conditions
franklin	singing in choir
bags	located in desks
patrons	benefactors
restaurant chain	chain
dysplasia	bnormalities
cities	capable of floods
phlogopites	micas
steam powered locomotives	obsolete
moles	placental mammals
exercises	motivated by the goal of fits
slingings	throws
phobia	fear
tuna fish	located in containers
shop	full of articles
sodium carbonate	inorganic compounds
tuataras	diapsids
confusion	embarrassment
calfs	young cows
pollution	crime
balls	located in sporting events
steel	located in bridges
foster homes	orphanages
blueprints	plans
docks	body parts
barn swallows	swallows
whiteouts	snow
indications	communication
duplication	copying
coffee shops	have windows
tall tales	tales
birds	located in cages
ships	located in oceans
walls	boundaries
flukes	part of anchors
city halls	halls
pitchers	vessels
computer users	located in homes
aliens	people
castration	neutering
mailboxs	located in apartments
surgical oncologists	oncologists
long distance	calls
computer memory	information
food	located in refrigerators
asceticism	doctrines
water	located in rain
tornado	capable of disasters
salvage	commercial activities
ocd	chronic
film makers	producers
upright piano	heavy
acoustic guitars	used for folk music
great heights	intimidating
beta particles	particles
bobs	postmans
gates	capable of swings
citizen	responsible for paying state taxes
fresh tortillas	floppy
abstinence	self discipline
deliberate self harm	abbreviated to dsh
blogs	diaries
yellow buses	full of children
homosexuals	people
hair	located in beds
tennis courts	flats
aspartic acid	mino acid
key chains	small
maneuvers	operations
suckers	freshwater fish
apple juice	very refreshing
pronunciation	utterances
sinners	located in confessions
fruits	sour
red skys	scary
there no sound if	silent
purposes	goals
magnification	expansion
dreams	bands
attention	lbums
soap	objects
diving	cause splashs
cavemans	primitives
sound	located in air
vertebrates	animals
mozilla	cool
drag	equivalent to friction
cold turkeys	withdrawals
masers	amplifiers
conciousness	elusive
butters	condiments
people	brunette
aurora	television shows
blood vessels	vessels
converters	devices
chapters	part of stories
medicine	capable of cargo
small dogs	located in movies
lovages	part of lovages
foxs	located in asses
light bulbs	electrical components
inducements	causing
depersonalization	objectification
owls	located in zoos
skunks	located in forests
anarchists	extremists
butchers	located in grocery stores
extended binary coded decimal information code	abbreviated to ebcdic
fingernails	body parts
label maker	tedious to use
camouflage	screens
spring	made of metal
sulfur	nonmetal
batting gloves	gloves
filthy lucre	net incomes
terrorists	located in prisons
joists	located in basements
perfume	causes a desire to kisses
benchs	subgroups
tiles	cold
totems	emblems
civil laws	laws
bowls	used for soup
wheelchairs	electric
cats	have hair
laurels	bushs
soil	earth
squeezing	collapsings
brewpubs	breweries
gradation	quantification
schoolboys	male children
pasts	time
cocaine addiction	drug addiction
gifts	located in birthdays
hickories	nut trees
beachcombers	vagrants
periodicals	located in libraries
paddies	rice
yogurt	located in fridges
money	used for buying
sodium hydroxide	solids
lasers	dangerous
parents	older than biological children
box offices	located in theaters
reflexologies	massages
talking	can involve breathes
iron	heavy
roller coasters	rides
painters	capable of paint
cattleyas	plants
good guys	people
scarlet fevers	diseases
bread knifes	knifes
elderberries	edible fruit
percussion instruments	acoustic instruments
cabarets	shows
blue moons	long time
ravens	large birds
concrete	building materials
vampirisms	actions
sties	infection
violins	string instruments
determiners	function words
information	causes understanding
universe	infinite
planets	large
college educations	expensive
borders	edges
crucifixs	crosses
crafts	vehicles
mice	small
drinking water	located in containers
mercury poisoning	poisoning
checks	drafts
autoimmunities	part of autoimmune diseases
flags	part of deers
cinders	fragments
strength of clarinet sound	controlled by breathe
water	liquids
boats	used for sailing
corrections	books
toenails	part of toes
colloquiums	conferences
good sword	very sharp
hawksbill turtles	sea turtles
run time	points
rangers	located in state parks
movie theaters	located in popcorn
strokes	marks
time	finite
unleaded gasoline	gasoline
cakes	used for cooking
sleeping	causes energy
camping in wilderness	dangerous
gallantries	courtesy
politicians	located in parliaments
gazelles	located in rain
aggravation	intensification
unbrella	open or closed
containers	located in cabinets
carbon monoxide	gases
eggs	located in supermarkets
cows	located in movies
books	used for reports
cutthroats	murderers
typing	cause stories
indian restaurants	used for eating
if murdered	dead
bags	used for transport
cookies	computer files
victors	competitors
acknowledgment	messages
afterlife	video games
packets	packages
sports equipment	located in schools
ferrets	located in bad mood
dressings	covering
electronegativity	tendencies
large ships	very expensive
kissing	fun
biomes	natural things
guns	located in drawers
chinook salmon	salmon
self defense	causes a desire to kill
sterling silver	silver
electrodes	part of electronic equipment
reading	used for studyings
sacks	white wine
metronidazoles	drugs
quassias	organic compounds
common dolphins	mammals
writes	thinks
lakes	used for row boats
chemists	workers
rows	configurations
mold	located in carpets
pure facts	boring
vegetables	good for
sheriffs	police officers
parenthoods	adulthood
molestation	sexual assaults
emblems	symbols
floor	flat
card catalogs	located in stores
replicas	copies
macaronis	pasta
fired clay	fragile
leptons	elementary particles
botanists	biologists
dryad	nymph
vizslas	dogs
dance music	one kind of music
dust	located in libraries
arrows	films
venomous snakes	venomous animals
alabaster	white
second sight	clairvoyance
customers	located in bookstores
information	universal
transposes	matrixs
social policy	policy
counters	flat surfaces
sarcoma	cancer
tough guys	bullies
pigs	located in pokes
vanes	part of feathers
big animals	rare around dense human populations
hoists	used for lift
hand washings	behaviour
bows	used for ties
peace of mind	hard to find sometimes
individuals	part of groups
songs	vocal music
lace	cord
balsa	wood
servicemans	skilled workers
flasks	containers
bowls	basins
storage mediums	mediums
buildings	capable of cast shadows
palls	cause dies
small things	very expensive
detainees	prisoners
birthday parties	albums
chameleons	people
frames	applications
ethanols	alcohol
molecules	located in hands
exercising	used for longevities
police	forces
hope	ticipation
recrudescences	outbreaks
sophists	philosophers
seaplanes	airplanes
classes	located in conferences
cardboard boxs	located in post offices
car radios	products
pamphlets	located in mail boxs
splashs	spots
joke	bad
sinks	cause sinks
clips	used for poodles
faucets	located in bathrooms
ordinaries	judges
hair	located in wigs
steven	nuts
integrated services digital network	abbreviated to isdn
machines	used for harvest
calcium oxide	inorganic compounds
proceeding	due processes
raglans	garments
zetas	insects
lockings	protection
pollution	located in oceans
summer days	albums
programs	end with compile programs
yoyo	red
tardigrades	animals
secrets	good or bad
buildings	have windows
silver	less expensive than gold
firsts	honour
panda bears	located in zoos
lying	cause long noses
airports	places
accounts	financial arrangements
footballs	used for exercising
knittings	forging
religious festivals	festivals
sam	drunk
rennets	organic compounds
exercise	fun
planetariums	part of planetariums
blanketings	used for warmth
breaks	cause breaks
traditional clothing	clothing
wood	chipped into pieces
edible fruit	solid food
work environments	social environments
closets	located in apartments
diplomats	officials
vote on issues	important to us
sources	facilities
terminals	films
all entities conscious	alive
conclusions	sections
sailboats	boats
australian junior college	equivalent to united states high school
dental offices	used for dentists
organization charts	organizational charts
judges	motivated by the goal of worry
sports equipment	located in malls
bathrooms	used for grooming
spoilers	airfoils
advertisements	located in mail boxs
ships	boats
smell	one of senses
pencils	located in drawers
oysters	part of birds
heroin	psychoactive drugs
wets	located in sea
passengers	located in bus stops
dishwashers	located in kitchens
slate	tablets
bays	cries
teams	animal groups
buses	crowded during rush hour
autism	diseases
foreign exchanges	exchanges
sago palms	cycads
san francisco	close to oakland
carbuncles	diseases
jan brady	jealous of marsha
carbon paper	paper
twinnings	births
floors	made of concrete
shoppers	agents
big shows	wrestlers
silencers	part of exhaust
jogging	one form of exercise
billboards	magazines
massages	treatments
lizards	located in tree trunks
zircons	minerals
coffee	bushy plants
detonations	combustion
bidets	used for washings
relations	social relations
movie stars	capable of acts
leadership	ctivities
sugar maples	maples
slams	victories
gold foil	foil
checks	legal forms
poor health	painful
orchestra seats	located in orchestras
macaroni penguins	birds
nodes	computers
priests	spiritual leaders
baseball	used for play games
balance of payment	accounting
pillows	located in apartments
artists	creators
roads	necessary for cars
warts	located in fingers
prevention	better than cure
containers	used for organizations
people	uneducated
typhoons	located in sea
saloons	used for drinks
playbills	programs
sculpture	fine art
justice	blinds
o	blood groups
cds	used for storing information
machines	used for phones
mirrors	located in closets
plaices	part of plaices
rectifiers	electrical devices
expressed warranties	warranties
garages	located in buildings
tomato plants	crop plants
cathartics	capable of laxatives
apricots	located in tables
chapels	used for meditation
keyboards	part of computers
bath	relaxing
char	carbon
clergymans	part of clergy
balls	spheres
sex	good things
vegetables	green
meals	occasions
shows	used for wearing
bladders	containers
nudes	nakedness
negative stereotypes	cause discrimination
raps	black music
turning	movement
lasts	activities
aquariums	have filters
third graders	capable of reads
pomps	elegance
ammonia	inorganic compounds
pond cypresses	cypresses
channels	television stations
storytellers	liars
art	creations
squattings	residency
explosive	dangerous
inversions	homosexuality
wine	good for heart
poachers	vessels
fracturings	fracturings
body	rising from coffin
bedside manners	manners
low tide	tide
brushs	touch
photographs	images
flowers	have pollen
dishs	used for scans
comfort	id
staples	located in staplers
infielders	baseball players
action potential	nerve impulses
dim light	hard to see in
decomposition	decay
cards	used for financial transactions
scaling	order
confectioneries	sweets
cores	sets
depilatories	cosmetics
air	gases
kids	desire play games
tooths	used for crushings
snuggling with loved ones	very pleasant
universities	large schools
stockbrokers	agents
casualties	victims
grain	cereals
lynxs	cats
bicycles	have spokes
health inspectors	health professionals
bank accounts	financial assets
cornelian cherries	dogwoods
good meals	located in dinner
list of appointments	important to keep
trimming	dornment
sections	part of citruses
bald eagles	located in pictures
hot tea	hot drinks
herbs	vascular plants
villages	used for sleeping
sky	dark
terrorist attacks	physical attacks
destroying	worse than breaking
shoes	dirty
brushs	fights
clouds	located in ground levels
desirabilities	good
zip drives	located in desks
biotechnology	biotechnology
jungle	forests
cold air	has less water
articles	pieces
frozen water	ice
hires	employees
burgundy	colour
pickup trucks	trucks
affirmation	judgment
bicycles	used for rushs
tires	located in repair shops
corn borer	pink
paintings	used for recreation
serving trolleys	rare and uncommon in buffets
gases	used for burning
batholiths	igneous rocks
information	located in newspapers
sunshine	located in desktops
state police	laws
skiing	athletic and fun
eye contact	visual communication
playing outdoor ball games	likely to get clothes dirty
dishs	circles
coastal cities	cities
veneers	coating
computers	electronic tools
germs	resistant to all antibiotics
clocks	located in offices
treehoppers	insects
sleeping	causes relaxation
wastelands	video games
beanie babie	collected and traded
soccer fields	located in stadiums
entrepreneurs	business people
celestial bodies	part of universes
television sets in waiting rooms	very annoying to waiting
idiots	located in sporting events
eye drops	irrigation
penis	external to body
souls	used for life
salt water	located in oceans
marathons	long runs
jurisprudence	philosophy
dust	located in plates
auto parts	components
pebbles	located in riverbeds
dogs	have tails
complexion	nature
sentenceds	bands
spouts	located in garages
cardboard boxs	located in garages
snowflakes	ice
revolutionaries	capable of free countries
byways	roads
wingers	athletes
white dwarfs	magazines
roofers	tradesmans
chalkboards	images
tennis	games
pneumothoraxs	illnesses
currants	shrubs
mutual funds	investment companies
weapons	automatic or manual
power tools	located in garages
transposition	bnormalities
opossums	mammals
sun	very far away
insulin	hormones
reading	cause new perspective
barristers	solicitors
snuffles	breathing
pickle	used for eating
parks	part of urban areas
coats	garments
mouths	part of mouths
shards	pieces
hulks	ships
mercury	companies
surveillance	located in casinos
recital	performance
epistles	part of new testaments
graders	critics
galleries	corridors
money	created by banks
gym	long form of gymnasium
children	impulsive
hints	indications
lead	very resistant to corrosion
librarians	located in libraries
lips	used for pleasure
stubs	records
in general store	likely to find checker players
good time	experience
perfume	liquids
estuaries	part of rivers
hills	natural things
strategy games	computer games
boomerangs	projectiles
handkerchiefs	accessories
lives	albums
boiling points	television shows
crests	part of coats of arm
mariachis	musical compositions
vampire bats	bats
elements	weather
accounting	systems
fruit	gay men
communism	socialism
malls	have escalators
female flies	female animals
biological processes	biological processes
resignation	speech acts
medicine	located in hospitals
hominids	primates
communication systems	systems
skiing	cause broken bones
hangars	located in planes
detoxification	treatments
blowguns	tubes
idiots	located in theaters
taste	experience
galagos	primates
washrooms	toilets
needlework	creations
spiral bindings	located in notebooks
crust	layers
antiquity	rtifacts
desks	located in motels
resting	cause sleep
inheritances	acquisitions
calligraphy	handwriting
toilet paper	located in stores
water	located in cactuses
boots	recruits
paintings	rt
gumbos	part of okras
italian restaurants	located in cities
obstetricians	specialists
hills	higher ground
battles	located in battlefields
kids	located in parks
posterities	generation
marines	military services
examinations	investigations
history	important
logic	science
auditors	business people
fibrosis	medical diagnosises
sundews	carnivorous plants
spirit	located in heaven
keypads	part of phones
sunset	stations
cockscombs	caps
sight	displays
dholes	wild dogs
massages	erotic
phylacteries	reminders
sound	pressure waves
flounderings	fighting
school teachers	films
abbreviations	acronyms
estrogens	medicine
trees	used for shades
easter lilies	lilies
bisons	mammals
consumption	depletion
ligatures	bands
computer user	adjacent to computer
machines	used for digs
wrestling	used for enjoyment
acquaintances	relationships
foxs	canines
rubies	precious stones
ice hockeys	team sports
fountain pens	located in blotters
curfews	signals
earth	materials
thermostats	control devices
larvaceans	tunicates
callers	leaders
dark alley	dangerous
children can draw when	very young
callers	visitors
naturalizations	proceeding
athletes	people
marimbas	xylophones
urologists	doctors
mouthfuls	albums
studying in groups	fun
mirrors	glass
jeans	comfortable to wear
banjos	have string
scuba dives	motivated by the goal of thrillings
punkies	gnats
satire	located in television
studies	cause knowledge
factorials	products
attenuators	electronic components
weeks	part of years
coils	located in cars
lines	part of poems
batteries	part of baseball teams
lamps	located in bedrooms
french horn	shiny
sorption	movement
everymans	commoners
caustics	compounds
boats	used for travelling
impermanence	durations
anchorages	conditions
dictation	speechs
alternative rocks	rock music
word processors	applications
winding road	tortuous
micrometers	instruments
yuppies	professionals
walnuts	species
umbrellas	scope
virulences	hostilities
japanese encephalitis	diseases
statues	used for honour
commuting to and from work	one kind of behavior
sensualities	sexual desire
water towers	reservoirs
cases	facts
spinal cord	solid objects
peregrine falcons	birds
babies children who	new to world
duffel bags	located in bus stations
critics	people
dracaenas	agaves
fire	very useful
kitchens	located in fraternity houses
takeoffs	rises
ride	smooth
laceration	cuts
boxwoods	plants
match play	golf
understatement	statements
grills	located in yards
ants	insects
pioneers	originators
life preservers	floats
arrows	capable of projectiles
dimensions	magnitudes
bar services	located in hotels
crystallization	construction
wind instruments	used for orchestras
batons	devices
containers	located in cupboards
majors	discipline
games	for playing
vigilantes	criminals
towns	used for commerce
booth	one kind of structure people make
blunt trauma	diseases
modernists	people
peach	fruit trees
sex	great fun
swales	troughs
flowers	fakes
wales	principality
designs	software development
wounds	located in bodies
spills	liquids
tall buildings	buildings
stars	capable of supernovas
identification	conditions
fountain pens	used for clickings
cousins	people
kindness	ctions
planets compared to most other things	very huge
swings	part of playgrounds
rejuvenation	restoration
cheese	nouns
rain	wet
gunmans	murderers
shows	programs
asps	vipers
fuel gauges	gauges
showrooms	located in cities
thighs	part of legs
staples	wool
faces	solid objects
heat	warm
prostate cancer	cancer
hallucinogens	psychoactive drugs
electronic components	products
lobbies	rooms
tunics	robes
indefinite pronouns	pronouns
fountains	used for decoration
screen savers	local programs
cultists	followers
leaflets	located in demonstrations
expressways	located in large cities
liberalism	political ideology
band aid	sterile until opened
drummers	located in demonstrations
laser tags	sports
abortionists	doctors
insects	located in logs
bread	has crust
monitors	part of television
clippers	located in bathrooms
black people	good at basketball
tracks	belts
cows	located in swamp
words	statements
tooths	located in mouths
breeds	types
vertebrates	have spines
piccolos	located in orchestras
colleges	places
soft rocks	rocks
titers	concentration
fusion	combinations
carotenes	organic matter
pegs	holders
turner syndromes	diseases
cement trucks	trucks
boys	male animals
accreditation	credentials
oncologies	medicine
garments	clothing
slicings	cuts
diesel	fossil fuel
driveways	used for trucks
major surgery	surgical treatments
discussion sections	classes
kachinas	spirit
spirit	used for healing
jumping from high buildings	dangerous
reaction	one kind of response
eating	choking
cocaine	illegal drugs
wood	located in boats
reformations	improvement
frequencies	ratios
fish ponds	ponds
time	capable of season wood
reorganization	revisions
fuel cells	located in space shuttles
ottomans	located in parlors
people without place to stay	homeless
rock	difficult to carve by hand
laminations	structures
congressional districts	part of american states
legs	used for runs
junk mail	located in mail
dumplings	dessert
framers	skilled workers
cars	very expensive to purchase and operate
canvases	used for oil paintings
detection	discoveries
muntjacs	deers
objectives	hard to define
flashlights	sources
used cars	cars
quartz movement	located in watchs
snowy mountains	cause a desire to skis
enslaving person	wrong
headers	bricks
canoes	boats
lift	waves
signs	evidence
aftershocks	earthquakes
tape dispenser	for
bluegrasses	genres of music
brains	software
weeklies	serieses
rose	red
tent caterpillars	pest
surprise	can involve scares
points	marks
covers	used for sealing
lattices	arrangements
shit	smelly
ice ages	part of prehistories
dapsones	drugs
cinema	located in cities
lint	debris
very few people	content
sunspots	spots
geeks	located in carnivals
military units	units
using computers	sorts
sharks	located in seawater
socialization	meetings
excavation	located in deserts
danny	nuts
lizards	located in books
plutonium	radioactive
social anthropologists	anthropologists
rockfishs	saltwater fish
kittens	made of flesh
companies	have boards of director
nursing schools	schools
margarines	spread
clans	family groups
yellow jackets	hornets
waffle irons	pans
not all spirits	drunk
frogs	located in swamp
tenders	cars
amoebas	located in water
vegetarian restaurants	rare
rats	capable of pets
bookstores	located in magazines
happiness	causes a desire to play games
diving	used for working
professional wrestling	sports
kites	used for hobbies
fire	both good and evil
nylon	common substances
wikipedia	informational
taboos	games
conferees	communicators
fish	diverse
milkweeds	herbaceous plants
alders	wood
handguns	located in armies
typo	common while typing
sludge	substances
lochs	natural things
plumbing	occupations
measurement systems	information
billboards	open air
ophthalmologists	doctors
liquor	lcoholic beverages
showrooms	located in stores
lycopenes	chemical compounds
communicates	talk
refills	used for coffee
users	people
killing	causes sorrow
people believe human lives	governed by fate
lupus	skin diseases
smoke	gases
single lens reflex	abbreviated to slr
people fat	thin
bees	insects
booms	part of sailing vessels
naive person	natural
stilettos	weapons
nasturtiums	part of nasturtiums
foreskins	part of penises
soccer fields	playing fields
dissatisfaction	emotion
h	letters
getting ears pierced	painful
allusions	communicating
bureaucracy	government
migraines	headaches
documentaries	albums
shampoos	toiletry
everything know	wrong
dogs	desire bones
heads	used for accumulate knowledge
courts	part of courthouses
engineering departments	academic departments
mosquitoes	fond of citronella
boots	located in foots
calendars	reference work
vises	located in garages
prowlers	intruders
american journalists	journalists
eldorados	albums
cookie cutters	cooking utensils
premises	sites
bluebirds	sleeping
medics	herbs
arachnoids	craters
glioblastomas	brain tumors
screens	displays
passage	located in houses
kisses	motivated by the goal of paids
fingerprints	biometric identification
cats	located in vets
flowers	edibles
couchettes	part of passenger trains
skeletal muscles	muscles
n	companies
when people sleep	unconscious
piety	righteousness
frogs	located in lawns
stoop	porchs
sodium chloride	ionic compounds
skating	skates
corporate leaders	workers
tenors	direction
plasma physics	studyings
rays	pedicels
silver dollars	dollars
carry	transportation
crucifixions	capital punishment
washrooms	rooms
nightingales	birds
motion sickness	nausea
galleys	part of airliners
arrestings	law enforcement
reliance	dependence
markers	located in schools
juniors	people
minarets	part of mosques
nutrition	science
fishing boats	located in sea
cavalry	military personnels
classical music	located in houses
reading book	frightening
rock bands	located in concerts
children	desire jumps
temples	used for religious ceremony
water	essential to all life
fruit tea	likely to have strong smell
white wine	wine
hot water	useful for washing
streets	used for travel
shopkeepers	merchants
spots	playing cards
macadamia nuts	nuts
violet	color
elf	fairy
barn owls	located in lofts
turbocharged engines	car engines
revolvers	used for firing
potashs	minerals
water	located in tidal waves
keypads	pads
destruction	located in war zones
metronidazoles	medicine
totality	generality
butterflies	have wings
hot dogs	sausage
taxs	money
cosmetologies	practice
chicks	young animals
formic acid	chemical compounds
hoods	protective covering
azures	colour
pacemakers	medical devices
surroundings	configurations
fire	criticism
candlemakers	chandlers
titanium	transition metal
eggs	located in plates
carpets	located in beds
arteries	blood vessels
water	capable of freezes
using computers	play games
pumas	carnivores
saudi arabia	suppressed and increasingly unstable
windows	located in offices
sports leagues	leagues
birth certificates	legal forms
hair	lightweight
hell	regions
whistles	wind instruments
foyers	located in mansions
political ideology	belief systems
walking	used for health
sky	overhead
dancing	exercises
lawns	green
decimals	numbers
pieces	distance
oysters	bivalves
blight	devastation
diamond	harder than glass
fruit	opaque
khaki pants	casual
trouble	located in roadblock
strawberries	edible fruit
speech disorder	disorder
chapels	used for sanctuaries
curtains	located in shows
peanut oil	vegetable oil
potassium chloride	ionic compounds
limitations	time limits
sebaceous glands	part of hair follicles
turmerics	part of turmerics
death	part of human experience
pounding	bumps
shirts	clothing
lawbreakers	located in jails
gestation	construction
holds	cells
plasmid	inclusion bodies
accountants	professionals
mammoths	extinct
macroglossias	diseases
mold	soil
lady	cultured
news magazines	published weekly
using computers	cause pleasure
streets	roadways
oxytocins	hormones
portals	portals
ambassadors	books
small dogs	located in homes
links	used for joins
state capital	capital cities
bassoons	musical instruments
lactose intolerance	diseases
dapsones	antibacterial
pamphlets	located in mail
writing	begins
bahia	one of brazilian states
worlds	located in galaxy
skiing	used for thrills
capybaras	mammals
elms	plants
hosts	books
pentecostals	protestants
thanatologies	science
avenues	located in cities
bacon	pork
people	evil
bills	nuts
rudders	located in planes
halls	used for functions
western movies	movies
rhetoric	communicating
cruise control	control
general elections	competition
houses	play
belt buckles	made of metal
olives	located in pizzas
reading	laughs
person	lighter than elephant
bulls	blunder
raw fish	located in japanese food
pits	located in landfills
condensers	coils
southwests	part of wests
computers	located in backpacks
fabric	located in stores
complexion	combinations
big brothers	brothers
traffic jam	congestion
sphinxs	statues
meclizines	antihistamine
arsenates	chemical compounds
applications	actions
home plates	bases
dead fish	capable of floats
sacrament	part of tradition
lactose intolerance	genetic diseases
subculture	human culture
absolutism	doctrines
precession	spinnings
ball	formal
liver diseases	diseases
enrichment	improvement
protective covering	devices
galleries	buildings
rain checks	stubs
underparts	body parts
professional football	more dangerous than ultimate
connections	located in computer networks
pasts	history
confidential information	information
cheese	located in fridges
collared peccaries	peccaries
passes	license
reverses	gear
ties	accessories
smoking	very bad for health
barbecue sauces	sauces
deficits	scores
beats	sound
specials	offers
computers	used for work
acquired immunity	immunity
actuaries	office workers
cassowaries	animals
honey	sweetener
horses	located in stalls
seventies	part of old ages
conventional weapons	weapons
golfings	playing
geeks	performers
television	created by people
cramp	strips
snow	used for shovellings
kittens	small
mouths	used for kissing
groupers	saltwater fish
steakhouses	used for dates
weather vanes	devices
disintegration	disability
inflection	deviation
moons	used for night vision
screws	located in containers
regulators	officials
insurgencies	political events
wine bottles	bottles
cavities	located in molars
crossroads	overlap
ballistic missiles	rockets
squatters	settlers
thermistors	semiconductor devices
brooms	used for sweeps
evaluation	judgment
pegs	prosthesises
chairs	located in schools
cardholders	card players
anthologies	albums
nylon	used for panty hose
shielding	shields
sorbets	frozen dessert
machines	used for work
explosives	used for blasts
breakouts	video games
financiers	cakes
repellents	compounds
grapes	located in press
red pepper	vegetables
people who gamble	likely to become poorer
buys	end with pay
study halls	classrooms
colons	part of bodies
indian ocean	south of asia
applications	requests
defiance	challenge
heads	capable of aches
cirrhosis	diseases
line	infinite
security	guarantees
jeans	located in stores
old socks	located in beds
maids	located in motels
attribute	similar to property
fiddles	used for bowing
paraphilia	diseases
person can reason	true or false
comformity	mind numbing
laps	solid objects
access	companies
natural disasters	natural hazards
puddles	located in waterfalls
incentive programs	schemes
hair	capable of composteds
children	more vulnerable than adults
mammograms	x rays
sand dollars	located in beachs
ventriloquisms	art
running	dehydration
text	typed on computer
pis	part of geometry
pocket watches	old fashioned
extracurricular activities	education
triangles	located in drafting
resting	used for new perspective
mountain gorillas	gorillas
windshield wipers	part of automobiles
salt	bad for blood pressure
peppers	red
technicalities	details
coffee	beverages
nationalization	social control
meteorites	meteors
streaks	flashs
nebulas	formulations
chemical elements	substances
scurvy	diseases
liquor license	license
paper towels	located in cabinets
neutralization	nullification
bananas	yellow
nitric oxide	second messengers
buddy systems	pairings
hugs	embrace
sphinxs	software
local roads	roadways
wax	white
homicide	serious crime
cinema	mediums
weekends	part of weeks
avenues	approachs
microfilm	photographic films
simple phobia	phobia
dental floss	helpful in keeping teeth clean
hazelnuts	nut trees
cupolas	domes
soy	beans
swords	created by blacksmiths
baleen whales	whales
indecent exposure	exposings
tunicates	chordates
basics	software
ice	water
mailers	containers
brewers	makers
libertarianisms	political ideology
chapter houses	houses
elongation	illnesses
support levels	prices
investment banks	investment firms
integrity	states
offers	messages
junctions	configurations
citruses	edible fruit
alpine meadows	meadows
intestines	part of human bodies
cycads	trees
fusion	unions
old furniture	located in basements
writing	skills
doorways	located in buildings
coils	located in electric motors
most lighthouses	tall and round
eating	drinks
stains	consumable products
spittings	used for rednecks
walking shoes	shoes
muscles	internal organs
laughings	human activities
english language	language
illusion	fun
alcoholics	located in liquor stores
halters	sleeveless shirts
filberts	deciduous plants
sour cherries	cherries
jockeyings	social events
chemical reaction	chemical processes
artificial intelligence	computer science
shortstops	positions
amethyst	minerals
struggles	attempts
rows	located in gardens
malls	used for shops
messages	located in mail
gym	short for gymnasium
barium oxide	chemical compounds
pools	used for races
velvet	located in jewelry stores
weekenders	bags
pure gold	very soft
scenes	part of acts
responsibility	part of characters
asteroid belts	belts
french fries	food
tonsils	lymphatic tissue
sewage disposals	disposals
forms	mold
wars cause many deaths and	evil
hi fi	short for high fidelity
captains	located in ships
lighters	devices
chemical bonds	attraction
rounds	applause
knobs	used for opening doors
baby powder	toiletry
electricity	located in bedrooms
vesicles	skin diseases
tear gases	gases
houses	used for pets
connections	relations
ego	pride
chemical energy	potential energy
obsidian	dark and hard
maps	located in stores
simple tools	more useful than one might suspect
sometimes human motivations and behavior	simple to figure out
domestic violence	violence
plastic forks	cheap and disposable
writing	cause cramp
wine racks	racks
even small burn	very painful
wells	shafts
doors	located in cars
sugar	bad for diabetic person
smarts	companies
crossbills	birds
gaelic footballs	sports
leftists	people
cars	expensive
casings	frameworks
amusement rides	located in carnivals
lahars	avalanches
metacarpals	bones
small boats	boats
diplomas	credentials
bowls	located in cabinets
stomach cancer	cancer
clementines	mandarins
alpha decay	decay
pandas	cute
main streets	streets
cleats	shoes
insects	capable of flies
cars get good gas mileage	better for environment
floors	used for walking
cottages	small houses
spying	watchs
puppeteers	performers
fruitcake	solid objects
knifes	tools
schisms	division
early minutes of meeting	most important
minestrones	food
electronics engineers	workers
skulls	part of heads
glue	capable of dries
salps	tunicates
azures	blue
beets	located in cans
convalescence	healing
cadmium	transition metal
booths	located in carnivals
columns	located in houses
encoding	cryptography
stars	located in universes
facilitation	conditions
gravity	causes fallings
ovens	located in homes
pots	located in backpacks
chocolate syrup	food
bars	establishments
descendants	films
meningitis	diseases
follicles	part of hair
corporate investors	companies
marble	located in games
sun	part of solar systems
locuses	sites
rats	vermins
courthouses	located in capital cities
fruit tea	likely to have weak taste
sequences	part of movies
receptionists	located in doctors
gooseberries	currants
mental health	health
dead birds	located in streets
may cry when	sad
coasters	located in desks
firths	lochs
crimps	locks
shins	body parts
amplifiers	part of stereos
inorganic chemistry	chemistry
lambs	young animals
paperclips	located in desktops
closest friends	capable of break hearts
thorns	runes
amway	scary
meaning	located in life
zoos	public parks
car horns	horns
charles	nuts
playing cards	activities
shipping	rides
subtitles	translations
saddles	used for riding
rappers	musicians
axises	mammals
sky	colorful during sunset
peroxide	oxide
nucleuses	part of comets
rescuings	helpings
pandemics	games
fermentation	natural processes
high wind	wind
convulsion	diseases
telephone books	located in phone booths
catchs	rounds
birds	dinosaurs
hydras	objects
video cards	located in computers
snare drums	very loud
absolution	part of penance
acorn squash	winter squash
lines	located in streets
malaria	bands
saltation	natural processes
information theft	human activities
grids	cooking utensils
typists	employees
public toilets	restrooms
beanie babies	used for collecting
technology	technology
lofts	located in buildings
green beans	located in pantries
dysprosiums	chemical elements
fast food	healthy food
tobacco	tobacco
faces	people
sofas	have legs
frog	green
capsules	medicine
blueberries	fruit
congratulations	nice to have
rubber	solid objects
crocuses	plants
books	used for enlightenment
musical instruments	located in concert halls
hands	part of humans
rooks	chess pieces
root cellars	excavation
running through crowd	difficult
packages	located in mail boxs
mailers	people
windows	operating systems
cavies	guinea pigs
cambiums	stratums
pumpkins	similar to melons
hay fevers	allergic rhinitis
interstate highways	used for travelling
blood cells	red
pads	leafs
parliamentarians	experts
inflorescences	flowers
ritonavirs	pis
